Jornada,Partido,Nombre,Dorsal,Nacionalidad,Posicion,Edad,Min,Gls,Asist,Penaltis,Penaltis_int,Disp.,Disp_a_puerta,Tarj_am,Tarj_rj,Num_toques,Entradas,Intercep.,Bloqueos,xG,xG_sin_penal,xAG,Acc_creacion_tiro,Acc_creacion_gol,Pases_compl,Pases_int,%_pases,Pases_progr,Veces_control,Conducc_progr,Acosos_int,Exito_acosos,Dist_tt_pases,Dist_progr_pases,Pases_cort_cmp,Pases_cort_int,%_cortos,Pases_med_cmp,Pases_med_int,%_medios,Pases_lrg_cmp,Pases_lrg_int,%_largos,xA,Pases_clave,Pases_ult_tercio,Pases_area,Centros,Pases_prof,Pases_en_vivo,Pases_balon_parado,Saques_falta,Pases_lrg,Cambio_orient,Pases_cruzad,Pases_lanz.,Saques_córner,Entradas_gan,Ent_prim_terc,Ent_seg_terc,Ent_ult_terc,DF_acosos,Exit_acosos,%_acosos,Acosos_perd,Bloq_tiro,Bloq_pase,Tkls+intercp,Despejes,Error_+_tiro,Toq_prop_area,Toq_prim_terc,Toq_seg_terc,Toq_ult_terc,Toq_area_riv,Dist_tt_traslado,Dist_tt_prog,Conducc_ult_terc,Conducc_area_riv,Perd_control,Perdida,Pases_recib,Pases_recib_prof,Faltas_com,Faltas_recib,Fueras_de_juego,Penal_recib,Penal_comet,Gol_recib,Recuperac,Duelos_aereos_gan,Duelos_aereos_perd,%_duelos_aereos
8,EL -ATM,Rodrigo De Paul,5,ARG,RM,30,90,0,0,0,0,0,0,0,0,79,2,0,1,0.0,0.0,0.1,6,0,56,69,81.2,12,54,5,1,0,878,280,28,30,93.3,19,23,82.6,5,9,55.6,0.1,2,9,2,0,12,64,4,4,1,0,3,0,0,1,1,1,0,2,2,100.0,0,0,1,2,0,0,0,7,48,25,3,331,177,2,0,3,1,61,5,1,2,0,0,0,0,4,0,1,0.0
8,EL -ATM,Reinildo Mandava,23,MOZ,LB,30,74,0,0,0,0,0,0,0,0,66,0,1,0,0.0,0.0,0.0,0,0,53,62,85.5,4,48,0,3,0,865,381,31,34,91.2,16,20,80.0,5,6,83.3,0.0,0,3,0,0,4,55,7,1,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,2,24,37,5,0,176,81,1,0,0,0,50,0,1,1,0,0,0,0,3,1,1,50.0
8,EL -ATM,Javi Galán,21,ESP,LB,29,16,0,1,0,0,0,0,0,0,12,1,2,0,0.0,0.0,0.7,1,1,7,9,77.8,1,5,0,0,0,134,49,5,5,100.0,0,1,0.0,2,2,100.0,0.3,1,1,1,0,1,9,0,0,1,0,0,0,0,1,0,1,0,1,2,50.0,1,0,0,3,0,0,0,4,6,2,0,26,9,0,0,0,0,6,0,0,0,0,0,0,0,1,1,1,50.0
8,EL -ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,0,0,0,0,75,4,1,1,0.0,0.0,0.0,0,0,58,62,93.5,1,44,0,0,0,1195,380,16,16,100.0,33,34,97.1,9,12,75.0,0.0,0,0,0,0,1,56,6,1,0,2,0,0,0,2,3,1,0,4,4,100.0,0,1,0,5,5,0,18,42,33,1,0,159,52,0,0,1,0,51,0,0,0,0,0,0,0,2,0,0,0.0
8,EL -ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,0,0,1,0,64,1,0,0,0.0,0.0,0.0,1,0,52,57,91.2,5,41,0,0,0,889,300,20,20,100.0,30,32,93.8,1,4,25.0,0.0,0,2,0,0,5,55,2,1,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,1,6,0,9,29,32,3,0,207,116,0,0,0,0,46,1,1,1,0,0,0,0,3,3,3,50.0
8,EL -ATM,Nahuel Molina,16,ARG,RB,26,45,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.0,0,0,32,34,94.1,3,27,1,0,0,406,193,24,25,96.0,8,8,100.0,0,1,0.0,0.0,0,1,1,0,3,30,4,0,0,0,0,4,0,0,1,0,0,1,1,100.0,0,0,0,1,0,0,1,10,17,8,0,129,95,1,0,0,0,29,2,1,0,0,0,0,0,0,0,0,0.0
8,EL -ATM,Koke,6,ESP,CM,32,45,0,0,0,0,0,0,0,0,55,2,1,0,0.0,0.0,0.0,2,1,40,49,81.6,3,36,1,0,0,633,195,21,28,75.0,14,16,87.5,3,3,100.0,0.0,0,4,1,0,3,48,1,1,0,0,0,0,0,2,1,0,1,1,1,100.0,0,0,0,3,0,0,1,13,30,12,0,203,93,0,0,0,0,36,0,0,0,0,0,0,0,7,0,1,0.0
8,EL -ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,19,25,76.0,0,20,0,1,1,500,328,1,1,100.0,12,12,100.0,6,12,50.0,0.0,0,0,0,0,0,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,27,27,0,0,0,74,35,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0.0
9,REA-ATM,Julián Álvarez,19,ARG,FW,24,73,1,0,0,0,2,1,0,0,21,0,0,0,0.1,0.1,0.0,1,0,8,12,66.7,1,13,2,1,0,203,46,3,4,75.0,2,2,100.0,3,3,100.0,0.0,0,2,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,0,0,1,11,9,2,81,58,1,0,2,2,17,2,1,0,2,0,0,0,1,1,4,20.0
9,REA-ATM,Alexander Sørloth,9,NOR,FW,28,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,1,0,0,0,38,8,1,3,33.3,1,2,50.0,0,0,0.0,0.0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,3,3,4,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,1,75.0
9,REA-ATM,Antoine Griezmann,7,FRA,LM,33,82,0,1,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.5,3,1,26,42,61.9,5,20,1,2,0,398,133,12,17,70.6,10,14,71.4,2,3,66.7,0.3,2,1,3,0,5,41,1,0,1,0,1,0,1,0,1,0,0,0,2,0.0,2,0,0,1,3,0,4,16,22,13,2,80,49,1,0,0,2,31,2,0,3,0,0,0,0,5,3,3,50.0
9,REA-ATM,Rodrigo Riquelme,17,ESP,LM,24,8,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,0,1,0,34,0,3,3,100.0,0,0,0.0,0,1,0.0,0.0,0,0,0,0,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8,0,9,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0
9,REA-ATM,Conor Gallagher,4,ENG,CM,24,63,0,0,0,0,1,0,0,0,24,2,0,1,0.0,0.0,0.0,0,0,19,20,95.0,0,14,0,0,0,247,11,10,10,100.0,5,6,83.3,1,1,100.0,0.0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,1,1,0,1,2,50.0,1,0,1,2,0,0,0,8,15,1,0,40,5,0,0,0,0,18,0,1,1,0,0,0,0,3,0,1,0.0
9,REA-ATM,Rodrigo De Paul,5,ARG,RM,30,27,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,8,14,57.1,1,8,0,0,0,92,10,5,8,62.5,1,3,33.3,1,2,50.0,0.0,0,1,0,0,1,14,0,0,0,0,0,0,0,1,0,1,0,1,1,100.0,0,0,0,1,2,1,0,6,7,3,0,27,7,0,0,0,0,9,1,0,0,0,0,0,0,2,0,0,0.0
9,REA-ATM,Koke,6,ESP,CM,32,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,31,38,81.6,1,16,0,0,0,453,107,15,18,83.3,10,12,83.3,2,3,66.7,0.0,0,2,0,0,1,37,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,5,20,20,3,0,57,28,0,0,0,0,27,1,0,0,0,0,0,0,6,2,0,100.0
9,REA-ATM,Pablo Barrios,8,ESP,RM,21,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,18,25,72.0,1,18,0,2,0,319,62,9,14,64.3,8,10,80.0,1,1,100.0,0.0,0,1,0,0,1,23,2,1,0,1,0,0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,13,14,10,1,44,9,0,0,4,2,23,2,1,3,0,0,0,0,7,3,1,75.0
9,REA-ATM,Javi Galán,21,ESP,LB,29,82,0,0,0,0,0,0,1,0,48,3,1,1,0.0,0.0,0.1,4,1,23,35,65.7,1,21,2,5,2,316,127,15,17,88.2,6,12,50.0,2,4,50.0,0.0,2,2,1,0,1,28,7,0,0,0,0,7,0,2,3,0,0,2,6,33.3,4,0,1,4,1,0,1,23,17,9,0,102,56,1,0,2,1,26,1,1,0,0,0,0,0,4,2,0,100.0
9,REA-ATM,Reinildo Mandava,23,MOZ,LB,30,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,2,0,0,0,34,28,3,3,100.0,1,2,50.0,0,0,0.0,0.0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,0,42,36,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.0
9,REA-ATM,Clément Lenglet,15,FRA,CB,29,90,0,0,0,0,0,0,1,0,50,0,1,1,0.0,0.0,0.0,0,0,30,38,78.9,0,28,0,0,0,493,240,15,15,100.0,14,15,93.3,1,7,14.3,0.0,0,1,0,0,0,37,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,1,10,0,10,36,12,2,0,89,41,0,0,0,0,36,0,3,2,0,0,0,0,1,1,0,100.0
9,REA-ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,0,0,0,0,27,0,2,1,0.0,0.0,0.0,0,0,18,20,90.0,1,13,0,0,0,357,63,6,6,100.0,9,9,100.0,3,5,60.0,0.0,0,0,0,0,1,18,2,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,2,4,0,9,20,7,0,0,30,14,1,0,0,1,12,0,1,0,0,0,0,0,3,1,0,100.0
9,REA-ATM,Axel Witsel,20,BEL,CB,35,90,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,0,0,20,21,95.2,0,10,0,0,0,312,140,11,11,100.0,8,9,88.9,1,1,100.0,0.0,0,1,0,0,0,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,7,0,7,20,9,1,0,16,7,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,100.0
9,REA-ATM,Nahuel Molina,16,ARG,RB,26,90,0,0,0,0,1,0,0,0,56,3,1,2,0.4,0.4,0.0,0,0,31,40,77.5,1,21,2,2,1,441,233,19,20,95.0,9,13,69.2,1,3,33.3,0.0,0,0,0,0,1,27,12,0,0,1,0,12,0,2,3,0,0,2,2,100.0,0,0,2,4,8,0,4,33,13,11,1,95,55,2,0,1,0,26,2,1,0,0,0,0,0,2,2,1,66.7
9,REA-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,25,44,56.8,0,20,0,0,0,837,529,4,4,100.0,11,13,84.6,10,26,38.5,0.0,0,0,0,0,0,20,23,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,44,47,0,0,0,97,55,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0.0
10,LEG-ATM,Alexander Sørloth,9,NOR,FW,28,90,2,0,0,0,7,3,0,0,38,1,0,0,2.0,2.0,0.0,3,0,15,20,75.0,1,19,3,2,2,116,19,8,12,66.7,1,1,100.0,0,0,0.0,0.0,0,2,1,0,1,20,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,1,0,0,1,2,0,2,2,16,21,7,113,87,2,1,4,0,27,5,0,0,0,0,0,0,5,1,2,33.3
10,LEG-ATM,Ángel Correa,10,ARG,FW,29,56,0,0,0,0,5,2,0,0,31,0,0,0,0.8,0.8,0.0,2,0,14,21,66.7,0,25,3,1,0,128,18,12,14,85.7,1,2,50.0,0,3,0.0,0.1,1,1,0,0,0,20,1,0,0,0,5,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,5,27,9,106,50,2,0,4,0,25,9,2,0,0,0,0,0,1,0,0,0.0
10,LEG-ATM,Julián Álvarez,19,ARG,FW,24,34,0,1,0,0,3,1,0,0,32,1,0,0,0.2,0.2,0.4,5,1,20,25,80.0,1,27,4,6,4,234,58,16,19,84.2,4,5,80.0,0,0,0.0,0.1,1,0,1,0,1,24,1,0,0,0,2,1,0,0,0,0,1,0,1,0.0,1,0,0,1,0,0,0,2,13,19,5,161,90,2,1,0,0,22,3,1,0,0,0,0,0,4,0,0,0.0
10,LEG-ATM,Antoine Griezmann,7,FRA,AM,33,90,1,0,0,0,2,1,1,0,83,4,1,1,0.3,0.3,1.2,7,0,57,74,77.0,7,59,6,2,2,765,176,37,41,90.2,10,15,66.7,5,11,45.5,0.3,4,8,1,0,7,67,7,1,0,0,6,1,3,4,1,1,2,2,3,66.7,1,0,1,5,1,0,0,2,43,39,6,235,133,3,1,3,1,62,5,1,1,0,0,0,0,5,0,0,0.0
10,LEG-ATM,Rodrigo Riquelme,17,ESP,LM,24,56,0,0,0,0,2,1,0,0,42,1,0,1,0.1,0.1,0.0,2,0,23,31,74.2,3,28,7,4,1,302,91,16,17,94.1,6,8,75.0,1,5,20.0,0.0,0,2,1,0,3,29,2,0,0,0,4,1,1,0,0,1,0,1,4,25.0,3,0,1,1,0,0,0,2,13,27,2,246,135,4,0,0,1,29,10,1,1,0,0,0,0,1,0,0,0.0
10,LEG-ATM,Giuliano Simeone,22,ARG,RB,21,34,0,1,0,0,0,0,1,0,29,1,1,1,0.0,0.0,0.2,1,1,14,23,60.9,1,15,2,0,0,173,52,10,10,100.0,4,10,40.0,0,2,0.0,0.3,1,0,2,1,1,20,3,0,0,0,1,3,0,0,0,1,0,1,1,100.0,0,0,1,2,1,0,1,5,12,12,1,93,58,2,0,1,0,15,6,1,1,0,0,0,0,1,1,1,50.0
10,LEG-ATM,Pablo Barrios,8,ESP,RM,21,90,0,0,0,0,2,0,0,0,81,3,3,1,0.1,0.1,0.2,6,0,61,67,91.0,12,54,2,1,1,925,310,36,39,92.3,18,19,94.7,4,5,80.0,0.2,3,12,3,0,12,67,0,0,0,0,1,0,0,2,2,1,0,1,1,100.0,0,0,1,6,1,0,2,12,43,27,1,234,143,2,1,3,0,54,2,0,1,0,0,0,0,8,1,0,100.0
10,LEG-ATM,Koke,6,ESP,DM,32,56,0,0,0,0,0,0,0,0,67,0,2,0,0.0,0.0,0.1,2,0,55,62,88.7,3,48,1,0,0,773,226,30,33,90.9,22,23,95.7,0,2,0.0,0.1,1,2,2,1,3,59,3,1,0,0,2,1,1,0,0,0,0,0,1,0.0,1,0,0,2,0,0,3,11,38,19,0,258,151,3,0,2,0,47,3,2,1,0,0,0,0,7,0,0,0.0
10,LEG-ATM,Rodrigo De Paul,5,ARG,RM,30,34,0,0,0,0,1,0,1,0,29,0,1,0,0.1,0.1,0.0,3,1,18,25,72.0,3,20,0,0,0,281,111,7,8,87.5,8,11,72.7,1,3,33.3,0.1,1,0,1,0,3,21,4,2,1,0,5,0,2,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,2,14,13,2,115,50,0,0,1,0,22,1,0,1,0,0,0,0,0,1,0,100.0
10,LEG-ATM,Javi Galán,21,ESP,LB,29,90,0,0,0,0,1,0,1,0,68,4,0,1,0.0,0.0,0.0,0,0,52,60,86.7,3,45,3,2,2,799,184,28,31,90.3,19,22,86.4,4,6,66.7,0.0,0,5,0,0,3,50,10,0,0,1,3,10,0,2,2,1,1,3,4,75.0,1,0,1,4,0,0,0,16,28,25,2,203,133,3,0,0,1,42,6,5,1,0,0,0,0,5,1,0,100.0
10,LEG-ATM,Clément Lenglet,15,FRA,CB,29,63,0,0,0,0,0,0,1,0,55,0,1,1,0.0,0.0,0.1,4,0,42,49,85.7,6,44,3,1,1,775,377,15,17,88.2,25,27,92.6,2,5,40.0,0.0,2,5,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,6,20,32,3,1,375,259,2,0,0,0,41,0,1,0,0,0,0,0,5,1,3,25.0
10,LEG-ATM,José María Giménez,2,URU,CB,29,27,0,0,0,0,0,0,0,0,20,1,1,0,0.0,0.0,0.0,0,0,14,16,87.5,4,11,0,0,0,247,127,7,7,100.0,7,9,77.8,0,0,0.0,0.0,0,3,0,0,4,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,2,1,0,1,6,11,3,0,64,48,0,0,0,1,11,0,0,0,0,0,0,0,1,3,0,100.0
10,LEG-ATM,Axel Witsel,20,BEL,CB,35,90,0,1,0,0,0,0,0,0,63,2,2,0,0.0,0.0,0.5,2,2,52,58,89.7,4,43,0,1,1,863,356,23,27,85.2,28,30,93.3,1,1,100.0,0.6,1,5,0,0,4,57,1,0,0,0,0,1,0,2,0,2,0,1,2,50.0,1,0,0,4,0,0,2,26,35,2,2,257,170,0,0,0,0,41,1,0,0,0,0,0,0,6,3,2,60.0
10,LEG-ATM,Nahuel Molina,16,ARG,RB,26,45,0,0,0,0,0,0,0,0,59,1,0,0,0.0,0.0,0.0,2,0,46,54,85.2,4,43,2,1,1,608,174,27,29,93.1,14,15,93.3,2,3,66.7,0.0,0,4,0,0,4,47,7,1,0,0,1,6,0,1,0,1,0,1,1,100.0,0,0,0,1,0,0,0,7,33,19,0,182,118,0,0,2,0,46,1,0,0,0,0,0,0,2,1,0,100.0
10,LEG-ATM,Samuel Lino,12,BRA,LM,24,45,0,0,0,0,1,0,0,0,29,0,0,0,0.7,0.7,0.5,1,0,18,25,72.0,4,25,3,2,1,266,95,6,9,66.7,7,10,70.0,1,1,100.0,0.1,1,3,1,0,4,23,2,0,0,1,2,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,2,16,11,3,171,117,0,2,1,1,22,4,0,1,0,0,0,0,2,0,0,0.0
10,LEG-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,17,22,77.3,0,16,0,0,0,423,334,2,2,100.0,12,12,100.0,3,8,37.5,0.0,0,0,0,0,0,15,7,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,19,22,0,0,0,53,33,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0.0
11,REA-ATM,Julián Álvarez,19,ARG,FW,24,90,0,0,0,0,1,1,0,0,42,0,0,0,0.1,0.1,0.0,6,0,26,35,74.3,3,19,1,1,0,306,66,14,17,82.4,9,10,90.0,0,1,0.0,0.1,1,0,2,0,3,31,4,1,0,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,21,17,1,122,44,2,0,2,2,28,7,0,0,0,0,0,0,1,2,1,66.7
11,REA-ATM,Antoine Griezmann,7,FRA,FW,33,69,0,0,0,0,2,1,0,0,47,1,0,0,0.1,0.1,0.1,1,0,30,44,68.2,8,30,1,1,1,465,183,18,21,85.7,10,17,58.8,2,5,40.0,0.0,1,7,1,0,8,39,5,1,1,0,4,0,4,0,1,0,0,0,2,0.0,2,0,0,1,0,0,0,7,31,9,1,116,34,0,0,0,0,38,5,1,0,0,0,0,0,1,1,1,50.0
11,REA-ATM,Ángel Correa,10,ARG,CM,29,21,0,0,0,0,2,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,5,8,62.5,1,10,1,2,1,85,18,3,4,75.0,1,2,50.0,1,1,100.0,0.0,0,1,1,1,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,9,5,56,19,0,2,0,1,11,4,0,0,0,0,0,0,0,0,2,0.0
11,REA-ATM,Samuel Lino,12,BRA,LM,24,69,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.0,0.1,1,0,19,28,67.9,4,23,1,3,2,278,74,11,12,91.7,7,7,100.0,1,2,50.0,0.0,1,1,1,0,4,26,2,0,0,0,0,2,0,0,0,0,0,0,1,0.0,1,0,2,0,1,0,0,4,22,9,2,76,39,1,1,2,2,27,7,0,0,0,0,0,0,2,1,0,100.0
11,REA-ATM,Giuliano Simeone,22,ARG,WB,21,21,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,7,12,58.3,2,11,1,2,0,103,37,5,6,83.3,1,5,20.0,1,1,100.0,0.1,0,0,1,1,2,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,6,8,0,75,29,1,0,0,0,14,5,0,2,0,0,0,0,2,0,0,0.0
11,REA-ATM,Conor Gallagher,4,ENG,CM,24,45,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,17,27,63.0,1,27,0,0,0,252,86,10,15,66.7,7,9,77.8,0,1,0.0,0.0,0,1,0,0,1,26,1,0,0,0,2,0,1,0,0,0,0,0,1,0.0,1,0,0,0,2,0,3,13,15,5,0,86,28,0,0,1,1,25,1,0,1,0,0,0,0,4,0,1,0.0
11,REA-ATM,Alexander Sørloth,9,NOR,FW,28,45,0,0,0,0,1,0,0,0,28,1,0,0,0.1,0.1,0.1,2,0,11,21,52.4,3,12,0,1,0,146,67,7,16,43.8,2,2,100.0,1,1,100.0,0.1,1,2,0,0,3,21,0,0,0,0,0,0,0,1,0,1,0,1,1,100.0,0,0,0,1,0,0,0,0,18,10,4,35,6,0,0,3,0,20,4,1,1,1,0,0,0,1,6,2,75.0
11,REA-ATM,Koke,6,ESP,CM,32,90,0,0,0,0,1,0,1,0,78,2,0,1,0.0,0.0,0.0,2,0,61,68,89.7,11,46,2,0,0,961,343,28,28,100.0,28,30,93.3,3,5,60.0,0.0,0,7,0,0,11,67,0,0,0,0,0,0,0,2,1,0,1,1,2,50.0,1,0,1,2,1,0,3,20,52,6,1,158,62,0,0,1,1,56,0,0,1,0,0,0,0,5,1,0,100.0
11,REA-ATM,Rodrigo De Paul,5,ARG,RM,30,83,0,0,0,0,0,0,0,0,62,1,0,2,0.0,0.0,0.0,0,0,46,57,80.7,6,33,0,0,0,773,229,19,27,70.4,22,24,91.7,3,3,100.0,0.0,0,4,0,0,6,54,3,2,0,0,1,1,0,1,1,0,0,1,1,100.0,0,0,2,1,1,0,3,13,37,13,1,187,46,2,0,0,3,41,3,0,1,0,0,0,0,6,0,0,0.0
11,REA-ATM,Thomas Lemar,11,FRA,CM,28,7,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,2,6,0,1,0,152,63,0,0,0.0,4,4,100.0,2,2,100.0,0.0,1,0,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,6,1,0,25,7,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0.0
11,REA-ATM,Reinildo Mandava,23,MOZ,LB,30,45,0,0,0,0,1,1,1,0,27,0,0,1,0.1,0.1,0.0,0,0,16,22,72.7,1,20,1,0,0,208,92,9,12,75.0,6,7,85.7,0,0,0.0,0.0,0,0,0,0,1,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,2,17,8,2,1,79,47,1,0,0,0,20,0,2,1,0,0,0,0,1,0,2,0.0
11,REA-ATM,Javi Galán,21,ESP,CB,29,45,0,0,0,0,1,0,0,0,37,0,0,1,0.0,0.0,0.0,1,0,28,31,90.3,2,22,0,3,1,481,94,11,12,91.7,13,14,92.9,3,3,100.0,0.0,0,2,1,0,2,24,7,0,0,0,1,7,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,3,11,16,10,1,129,65,0,0,1,0,25,5,0,0,0,0,0,0,1,0,1,0.0
11,REA-ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,1,0,0,0,71,2,1,3,0.0,0.0,0.0,0,0,47,57,82.5,0,35,0,0,0,973,348,16,19,84.2,25,28,89.3,6,9,66.7,0.0,0,0,0,0,0,51,6,3,0,1,0,2,0,2,1,1,0,2,3,66.7,1,3,0,3,5,0,16,45,23,3,2,127,41,0,0,0,0,41,0,0,0,0,0,0,1,5,2,1,66.7
11,REA-ATM,Axel Witsel,20,BEL,CB,35,90,0,0,0,0,0,0,0,0,72,2,0,1,0.0,0.0,0.0,0,0,51,62,82.3,1,41,0,0,0,871,303,21,24,87.5,28,34,82.4,2,3,66.7,0.0,0,0,0,0,1,60,2,2,0,0,0,0,0,2,0,2,0,2,2,100.0,0,0,1,2,2,0,9,37,30,5,1,227,126,0,0,2,0,41,0,0,0,0,0,0,0,5,2,0,100.0
11,REA-ATM,Nahuel Molina,16,ARG,RB,26,90,0,0,0,0,0,0,0,0,74,0,1,1,0.0,0.0,0.1,3,0,45,66,68.2,3,34,0,3,0,709,286,20,23,87.0,19,29,65.5,2,8,25.0,0.1,2,2,1,0,3,49,17,0,0,0,8,13,4,0,0,0,0,0,6,0.0,6,0,1,1,1,0,3,19,34,21,1,111,37,0,0,2,0,37,7,0,0,0,0,0,0,6,0,1,0.0
11,REA-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,35,47,74.5,0,22,0,0,0,1093,893,7,7,100.0,12,12,100.0,16,28,57.1,0.0,0,0,0,0,0,29,18,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,45,48,0,0,0,111,80,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0.0
12,LAS-ATM,Julián Álvarez,19,ARG,FW,24,64,0,0,0,0,2,0,0,0,38,0,0,1,0.1,0.1,0.1,1,0,25,28,89.3,4,25,1,2,0,321,31,16,17,94.1,4,5,80.0,2,2,100.0,0.1,1,0,2,0,4,26,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,11,27,8,118,42,0,1,4,2,29,6,1,1,0,0,0,0,2,1,1,50.0
12,LAS-ATM,Ángel Correa,10,ARG,FW,29,26,0,0,0,0,1,0,0,0,18,0,0,2,0.1,0.1,0.0,0,0,9,13,69.2,1,17,1,2,1,132,41,6,7,85.7,1,2,50.0,1,1,100.0,0.0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,0,0,2,6,10,1,71,30,1,0,1,1,15,4,0,0,0,0,0,0,1,0,0,0.0
12,LAS-ATM,Antoine Griezmann,7,FRA,FW,33,64,0,0,0,0,3,0,0,0,45,1,0,2,0.5,0.5,0.0,1,0,19,36,52.8,6,25,0,2,1,310,87,9,15,60.0,5,10,50.0,4,7,57.1,0.1,0,3,2,0,6,30,5,0,0,0,4,1,4,1,0,1,0,1,1,100.0,0,0,2,1,0,0,0,3,12,30,6,93,18,1,0,0,1,31,3,0,0,0,0,0,0,3,1,1,50.0
12,LAS-ATM,Alexander Sørloth,9,NOR,FW,28,26,1,0,0,0,1,1,0,0,10,0,0,0,0.4,0.4,0.0,1,0,4,9,44.4,0,6,2,0,0,68,8,2,6,33.3,2,3,66.7,0,0,0.0,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,4,5,3,43,27,0,1,0,0,8,2,0,0,0,0,0,0,0,3,3,50.0
